device_type,brand,model,symptom_text,diagnosis,components,repair_time,success_rate,technician_level
laptop,Lenovo,Legion 5,storage full can't save anything,Storage failure,SSD;HDD;Storage controller;SATA cable,84,68.7,Advanced
laptop,Lenovo,Legion 5,ssd failed system won't boot,Storage failure,SSD;HDD;Storage controller;SATA cable,83,69.3,Advanced
laptop,Lenovo,Legion 5,corrupted storage data loss,Storage failure,SSD;HDD;Storage controller;SATA cable,75,73.4,Advanced
laptop,Lenovo,Legion 5,disk errors constant warnings,Storage failure,SSD;HDD;Storage controller;SATA cable,85,73.4,Advanced
laptop,Lenovo,Legion 5,dropped in water won't turn on,Water damage,Motherboard;Keyboard;Battery;Display,119,60.7,Expert
laptop,Lenovo,Legion 5,liquid damage corrosion visible,Water damage,Motherboard;Keyboard;Battery;Display,128,57.7,Expert
laptop,Lenovo,Legion 5,water indicator triggered device wet,Water damage,Motherboard;Keyboard;Battery;Display,126,58.9,Expert
laptop,Lenovo,Legion 5,coffee spilled on device not working,Water damage,Motherboard;Keyboard;Battery;Display,129,63.8,Expert
laptop,Lenovo,Legion 5,moisture inside screen foggy display,Water damage,Motherboard;Keyboard;Battery;Display,110,62.1,Expert
laptop,Lenovo,Legion 5,dropped device cracked case,Physical damage,Chassis;Hinges;Case;Frame,66,79.9,Intermediate
laptop,Lenovo,Legion 5,bent frame after sitting on it,Physical damage,Chassis;Hinges;Case;Frame,50,81.6,Intermediate
laptop,Lenovo,Legion 5,buttons physically broken,Physical damage,Chassis;Hinges;Case;Frame,50,83.1,Intermediate
laptop,Lenovo,Legion 5,housing cracked from impact,Physical damage,Chassis;Hinges;Case;Frame,51,83.5,Intermediate
laptop,Lenovo,Legion 5,device dented from fall,Physical damage,Chassis;Hinges;Case;Frame,63,82.7,Intermediate
laptop,Lenovo,Legion 5,device powers on but no display,Motherboard failure,Motherboard;CPU;GPU;Chipset,159,68.7,Expert
laptop,Lenovo,Legion 5,random shutdowns motherboard issue,Motherboard failure,Motherboard;CPU;GPU;Chipset,149,67.6,Expert
laptop,Lenovo,Legion 5,short circuit smell burning,Motherboard failure,Motherboard;CPU;GPU;Chipset,160,60.7,Expert
laptop,Lenovo,Legion 5,no boot beep codes,Motherboard failure,Motherboard;CPU;GPU;Chipset,147,63.1,Expert
laptop,Lenovo,Legion 5,device turns on for few seconds then dies,Motherboard failure,Motherboard;CPU;GPU;Chipset,150,64.9,Expert
laptop,Asus,ZenBook,won't turn on no power black screen,Power supply failure,Power adapter;Battery;Motherboard;Power jack,52,85.3,Intermediate
laptop,Asus,ZenBook,completely dead not responding to power button,Power supply failure,Power adapter;Battery;Motherboard;Power jack,55,92.9,Intermediate
laptop,Asus,ZenBook,no lights no signs of life,Power supply failure,Power adapter;Battery;Motherboard;Power jack,50,91.5,Intermediate
laptop,Asus,ZenBook,power button not working device dead,Power supply failure,Power adapter;Battery;Motherboard;Power jack,50,92.3,Intermediate
laptop,Asus,ZenBook,tried charging overnight still won't turn on,Power supply failure,Power adapter;Battery;Motherboard;Power jack,65,90.9,Intermediate
laptop,Asus,ZenBook,dead battery not charging,Battery failure,Battery;Charging port;Battery connector,40,96.5,Beginner
laptop,Asus,ZenBook,battery drains very fast only lasts 30 minutes,Battery failure,Battery;Charging port;Battery connector,45,92.7,Beginner
laptop,Asus,ZenBook,charging but percentage not increasing,Battery failure,Battery;Charging port;Battery connector,41,93.7,Beginner
laptop,Asus,ZenBook,battery swollen device bulging,Battery failure,Battery;Charging port;Battery connector,36,90.9,Beginner
laptop,Asus,ZenBook,shows charging but battery percentage drops,Battery failure,Battery;Charging port;Battery connector,37,99.3,Beginner
laptop,Asus,ZenBook,screen cracked broken display,Screen damage,Display;LCD panel;Touch digitizer;Display cable,67,93.7,Advanced
laptop,Asus,ZenBook,display shattered touch not working,Screen damage,Display;LCD panel;Touch digitizer;Display cable,79,92.1,Advanced
laptop,Asus,ZenBook,black spots on screen after drop,Screen damage,Display;LCD panel;Touch digitizer;Display cable,75,93.5,Advanced
laptop,Asus,ZenBook,screen flickering lines across display,Screen damage,Display;LCD panel;Touch digitizer;Display cable,78,94.4,Advanced
laptop,Asus,ZenBook,half screen not working after fall,Screen damage,Display;LCD panel;Touch digitizer;Display cable,77,99.7,Advanced
laptop,Asus,ZenBook,screen stays black but device is on,Display malfunction,Display cable;LCD panel;Inverter board;Backlight,52,88.5,Intermediate
laptop,Asus,ZenBook,display very dim can barely see anything,Display malfunction,Display cable;LCD panel;Inverter board;Backlight,59,87.1,Intermediate
laptop,Asus,ZenBook,screen flickers when moving lid,Display malfunction,Display cable;LCD panel;Inverter board;Backlight,51,81.6,Intermediate
laptop,Asus,ZenBook,vertical lines on display,Display malfunction,Display cable;LCD panel;Inverter board;Backlight,62,84.8,Intermediate
laptop,Asus,ZenBook,screen goes black randomly,Display malfunction,Display cable;LCD panel;Inverter board;Backlight,50,80.9,Intermediate
laptop,Asus,ZenBook,slow performance lag freezing,Software issue,RAM;SSD;Operating system;Drivers,96,80.3,Intermediate
laptop,Asus,ZenBook,apps crash constantly won't stay open,Software issue,RAM;SSD;Operating system;Drivers,81,80.9,Intermediate
laptop,Asus,ZenBook,system freezes need to force restart,Software issue,RAM;SSD;Operating system;Drivers,96,80.8,Intermediate
laptop,Asus,ZenBook,very slow takes forever to open anything,Software issue,RAM;SSD;Operating system;Drivers,91,83.9,Intermediate
laptop,Asus,ZenBook,keeps restarting on its own,Software issue,RAM;SSD;Operating system;Drivers,87,89.2,Intermediate
laptop,Asus,ZenBook,overheating fan loud hot,Cooling system failure,Fan;Heat sink;Thermal paste;Cooling system,53,84.2,Intermediate
laptop,Asus,ZenBook,device gets extremely hot can't touch it,Cooling system failure,Fan;Heat sink;Thermal paste;Cooling system,58,90.8,Intermediate
laptop,Asus,ZenBook,fan running at full speed very noisy,Cooling system failure,Fan;Heat sink;Thermal paste;Cooling system,56,83.2,Intermediate
laptop,Asus,ZenBook,shuts down due to overheating,Cooling system failure,Fan;Heat sink;Thermal paste;Cooling system,50,89.3,Intermediate
laptop,Asus,ZenBook,bottom gets burning hot during use,Cooling system failure,Fan;Heat sink;Thermal paste;Cooling system,68,83.6,Intermediate
laptop,Asus,ZenBook,wifi not connecting no internet,Network failure,Wifi card;Network drivers;Antenna;Bluetooth module,34,91.4,Beginner
laptop,Asus,ZenBook,bluetooth won't turn on greyed out,Network failure,Wifi card;Network drivers;Antenna;Bluetooth module,32,91.3,Beginner
laptop,Asus,ZenBook,wifi keeps disconnecting every few minutes,Network failure,Wifi card;Network drivers;Antenna;Bluetooth module,36,96.7,Beginner
laptop,Asus,ZenBook,can't find any wifi networks,Network failure,Wifi card;Network drivers;Antenna;Bluetooth module,23,96.3,Beginner
laptop,Asus,ZenBook,network adapter not detected,Network failure,Wifi card;Network drivers;Antenna;Bluetooth module,27,91.7,Beginner
laptop,Asus,ZenBook,keyboard not working some keys,Keyboard failure,Keyboard;Ribbon cable;Keyboard controller,38,89.8,Intermediate
laptop,Asus,ZenBook,several keys don't respond when pressed,Keyboard failure,Keyboard;Ribbon cable;Keyboard controller,42,93.4,Intermediate
laptop,Asus,ZenBook,keyboard types wrong characters,Keyboard failure,Keyboard;Ribbon cable;Keyboard controller,46,94.8,Intermediate
laptop,Asus,ZenBook,spacebar and enter key not working,Keyboard failure,Keyboard;Ribbon cable;Keyboard controller,35,86.0,Intermediate
laptop,Asus,ZenBook,liquid spilled on keyboard not working,Keyboard failure,Keyboard;Ribbon cable;Keyboard controller,47,92.4,Intermediate
laptop,Asus,ZenBook,no sound speaker audio issue,Audio failure,Speakers;Audio jack;Audio drivers;Sound card,21,89.3,Beginner
laptop,Asus,ZenBook,speakers crackling distorted sound,Audio failure,Speakers;Audio jack;Audio drivers;Sound card,27,81.6,Beginner
laptop,Asus,ZenBook,microphone not working during calls,Audio failure,Speakers;Audio jack;Audio drivers;Sound card,40,88.0,Beginner
laptop,Asus,ZenBook,audio only works with headphones,Audio failure,Speakers;Audio jack;Audio drivers;Sound card,30,80.7,Beginner
laptop,Asus,ZenBook,one speaker not working,Audio failure,Speakers;Audio jack;Audio drivers;Sound card,20,89.4,Beginner
laptop,Asus,ZenBook,usb ports not working,USB failure,USB ports;Motherboard;USB controller,38,87.7,Intermediate
laptop,Asus,ZenBook,usb devices not recognized,USB failure,USB ports;Motherboard;USB controller,50,83.1,Intermediate
laptop,Asus,ZenBook,charging port loose not connecting properly,USB failure,USB ports;Motherboard;USB controller,45,91.1,Intermediate
laptop,Asus,ZenBook,usb port physically damaged,USB failure,USB ports;Motherboard;USB controller,46,85.3,Intermediate
laptop,Asus,ZenBook,some usb ports work others don't,USB failure,USB ports;Motherboard;USB controller,40,88.0,Intermediate
laptop,Asus,ZenBook,camera not working,Camera failure,Webcam;Camera cable;Camera drivers,43,90.7,Intermediate
laptop,Asus,ZenBook,camera shows black screen,Camera failure,Webcam;Camera cable;Camera drivers,49,88.9,Intermediate
laptop,Asus,ZenBook,camera blurry won't focus,Camera failure,Webcam;Camera cable;Camera drivers,55,86.7,Intermediate
laptop,Asus,ZenBook,front camera works but rear camera doesn't,Camera failure,Webcam;Camera cable;Camera drivers,41,84.5,Intermediate
laptop,Asus,ZenBook,camera app crashes when opened,Camera failure,Webcam;Camera cable;Camera drivers,53,87.2,Intermediate
laptop,Asus,ZenBook,hard drive not detected,Storage failure,SSD;HDD;Storage controller;SATA cable,85,67.9,Advanced
laptop,Asus,ZenBook,storage full can't save anything,Storage failure,SSD;HDD;Storage controller;SATA cable,65,67.4,Advanced
laptop,Asus,ZenBook,ssd failed system won't boot,Storage failure,SSD;HDD;Storage controller;SATA cable,71,74.0,Advanced
laptop,Asus,ZenBook,corrupted storage data loss,Storage failure,SSD;HDD;Storage controller;SATA cable,67,65.7,Advanced
laptop,Asus,ZenBook,disk errors constant warnings,Storage failure,SSD;HDD;Storage controller;SATA cable,71,71.9,Advanced
laptop,Asus,ZenBook,dropped in water won't turn on,Water damage,Motherboard;Keyboard;Battery;Display,119,62.7,Expert
laptop,Asus,ZenBook,liquid damage corrosion visible,Water damage,Motherboard;Keyboard;Battery;Display,111,58.9,Expert
laptop,Asus,ZenBook,water indicator triggered device wet,Water damage,Motherboard;Keyboard;Battery;Display,120,55.9,Expert
laptop,Asus,ZenBook,coffee spilled on device not working,Water damage,Motherboard;Keyboard;Battery;Display,111,64.1,Expert
laptop,Asus,ZenBook,moisture inside screen foggy display,Water damage,Motherboard;Keyboard;Battery;Display,113,56.7,Expert
laptop,Asus,ZenBook,dropped device cracked case,Physical damage,Chassis;Hinges;Case;Frame,58,79.5,Intermediate
laptop,Asus,ZenBook,bent frame after sitting on it,Physical damage,Chassis;Hinges;Case;Frame,67,79.5,Intermediate
laptop,Asus,ZenBook,buttons physically broken,Physical damage,Chassis;Hinges;Case;Frame,63,80.3,Intermediate
laptop,Asus,ZenBook,housing cracked from impact,Physical damage,Chassis;Hinges;Case;Frame,70,84.8,Intermediate
laptop,Asus,ZenBook,device dented from fall,Physical damage,Chassis;Hinges;Case;Frame,64,79.4,Intermediate
laptop,Asus,ZenBook,device powers on but no display,Motherboard failure,Motherboard;CPU;GPU;Chipset,147,66.0,Expert
laptop,Asus,ZenBook,random shutdowns motherboard issue,Motherboard failure,Motherboard;CPU;GPU;Chipset,160,69.8,Expert
laptop,Asus,ZenBook,short circuit smell burning,Motherboard failure,Motherboard;CPU;GPU;Chipset,157,69.3,Expert
laptop,Asus,ZenBook,no boot beep codes,Motherboard failure,Motherboard;CPU;GPU;Chipset,146,68.9,Expert
laptop,Asus,ZenBook,device turns on for few seconds then dies,Motherboard failure,Motherboard;CPU;GPU;Chipset,153,63.2,Expert
smartphone,Apple,iPhone 12,won't turn on no power black screen,Power supply failure,Battery;Charging port;Logic board;Power IC,51,85.5,Intermediate
smartphone,Apple,iPhone 12,completely dead not responding to power button,Power supply failure,Battery;Charging port;Logic board;Power IC,70,90.8,Intermediate
smartphone,Apple,iPhone 12,no lights no signs of life,Power supply failure,Battery;Charging port;Logic board;Power IC,62,87.3,Intermediate
smartphone,Apple,iPhone 12,power button not working device dead,Power supply failure,Battery;Charging port;Logic board;Power IC,70,89.1,Intermediate
smartphone,Apple,iPhone 12,tried charging overnight still won't turn on,Power supply failure,Battery;Charging port;Logic board;Power IC,59,87.1,Intermediate
smartphone,Apple,iPhone 12,dead battery not charging,Battery failure,Battery;Charging port;Charging IC,46,94.4,Beginner
smartphone,Apple,iPhone 12,battery drains very fast only lasts 30 minutes,Battery failure,Battery;Charging port;Charging IC,37,93.0,Beginner
smartphone,Apple,iPhone 12,charging but percentage not increasing,Battery failure,Battery;Charging port;Charging IC,42,99.8,Beginner
smartphone,Apple,iPhone 12,battery swollen device bulging,Battery failure,Battery;Charging port;Charging IC,36,93.6,Beginner
smartphone,Apple,iPhone 12,shows charging but battery percentage drops,Battery failure,Battery;Charging port;Charging IC,55,93.6,Beginner
smartphone,Apple,iPhone 12,screen cracked broken display,Screen damage,Display;Touch screen;Digitizer;OLED panel,70,98.5,Advanced
smartphone,Apple,iPhone 12,display shattered touch not working,Screen damage,Display;Touch screen;Digitizer;OLED panel,72,90.1,Advanced
smartphone,Apple,iPhone 12,black spots on screen after drop,Screen damage,Display;Touch screen;Digitizer;OLED panel,84,92.3,Advanced
smartphone,Apple,iPhone 12,screen flickering lines across display,Screen damage,Display;Touch screen;Digitizer;OLED panel,79,96.0,Advanced
smartphone,Apple,iPhone 12,half screen not working after fall,Screen damage,Display;Touch screen;Digitizer;OLED panel,85,96.7,Advanced
smartphone,Apple,iPhone 12,screen stays black but device is on,Display malfunction,Display connector;Display IC;Flex cable,59,89.7,Intermediate
smartphone,Apple,iPhone 12,display very dim can barely see anything,Display malfunction,Display connector;Display IC;Flex cable,62,83.2,Intermediate
smartphone,Apple,iPhone 12,screen flickers when moving lid,Display malfunction,Display connector;Display IC;Flex cable,61,81.7,Intermediate
smartphone,Apple,iPhone 12,vertical lines on display,Display malfunction,Display connector;Display IC;Flex cable,70,84.1,Intermediate
smartphone,Apple,iPhone 12,screen goes black randomly,Display malfunction,Display connector;Display IC;Flex cable,66,89.2,Intermediate
smartphone,Apple,iPhone 12,slow performance lag freezing,Software issue,RAM;Storage;Operating system;System apps,95,85.0,Intermediate
smartphone,Apple,iPhone 12,apps crash constantly won't stay open,Software issue,RAM;Storage;Operating system;System apps,82,85.9,Intermediate
smartphone,Apple,iPhone 12,system freezes need to force restart,Software issue,RAM;Storage;Operating system;System apps,82,88.2,Intermediate
smartphone,Apple,iPhone 12,very slow takes forever to open anything,Software issue,RAM;Storage;Operating system;System apps,87,80.4,Intermediate
smartphone,Apple,iPhone 12,keeps restarting on its own,Software issue,RAM;Storage;Operating system;System apps,98,81.1,Intermediate
smartphone,Apple,iPhone 12,overheating fan loud hot,Cooling system failure,Thermal sensor;Processor;Battery,67,90.5,Intermediate
smartphone,Apple,iPhone 12,device gets extremely hot can't touch it,Cooling system failure,Thermal sensor;Processor;Battery,65,83.9,Intermediate
smartphone,Apple,iPhone 12,fan running at full speed very noisy,Cooling system failure,Thermal sensor;Processor;Battery,61,86.5,Intermediate
smartphone,Apple,iPhone 12,shuts down due to overheating,Cooling system failure,Thermal sensor;Processor;Battery,62,88.4,Intermediate
smartphone,Apple,iPhone 12,bottom gets burning hot during use,Cooling system failure,Thermal sensor;Processor;Battery,64,91.6,Intermediate
smartphone,Apple,iPhone 12,wifi not connecting no internet,Network failure,Wifi chip;Antenna;Network IC,38,90.9,Beginner
smartphone,Apple,iPhone 12,bluetooth won't turn on greyed out,Network failure,Wifi chip;Antenna;Network IC,28,93.0,Beginner
smartphone,Apple,iPhone 12,wifi keeps disconnecting every few minutes,Network failure,Wifi chip;Antenna;Network IC,35,87.4,Beginner
